Timestamp,Source IP,Dest IP,Dest Port,Protocol,Packet Size (Bytes),Human Volume,Resolved Context,Anomaly Flag
2026-08-06 09:04:32,192.168.74.203,192.168.74.85,137,UDP,92,92.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 09:04:32,192.168.74.85,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 09:04:32,192.168.74.203,192.168.74.98,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 09:04:32,192.168.74.203,192.168.74.85,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 09:04:32,192.168.74.98,192.168.74.203,49020,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 09:04:32,192.168.74.203,192.168.74.173,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:29:51,44.235.72.235,192.168.74.203,39636,TCP,340,340.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:51,44.235.72.235,192.168.74.203,39636,TCP,340,340.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:51,44.235.72.235,192.168.74.203,39636,TCP,340,340.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:51,44.235.72.235,192.168.74.203,39636,TCP,340,340.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:49,44.235.72.235,192.168.74.203,39636,TCP,340,340.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:49,44.235.72.235,192.168.74.203,39636,TCP,340,340.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:49,52.34.196.218,192.168.74.203,54064,TCP,635,635.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:49,52.34.196.218,192.168.74.203,54072,TCP,2233,2.18 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:49,52.34.196.218,192.168.74.203,54072,TCP,1514,1.48 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:47,52.34.196.218,192.168.74.203,54064,TCP,786,786.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:47,52.34.196.218,192.168.74.203,54064,TCP,2962,2.89 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:46,44.235.72.235,192.168.74.203,36810,TCP,2962,2.89 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:46,35.163.226.173,192.168.74.203,41206,TCP,1518,1.48 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:46,35.163.226.173,192.168.74.203,41206,TCP,2962,2.89 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:46,44.235.72.235,192.168.74.203,39636,TCP,340,340.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:46,35.163.226.173,192.168.74.203,54480,TCP,1329,1.30 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:46,35.163.226.173,192.168.74.203,54480,TCP,245,245.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:46,44.235.72.235,192.168.74.203,39640,TCP,3233,3.16 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:46,35.163.226.173,192.168.74.203,54480,TCP,1518,1.48 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:46,35.163.226.173,192.168.74.203,54480,TCP,1514,1.48 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:46,35.163.226.173,192.168.74.203,54480,TCP,1514,1.48 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:46,44.235.72.235,192.168.74.203,39636,TCP,3232,3.16 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:46,3.175.179.10,192.168.74.203,40608,TCP,691,691.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:45,3.164.195.109,192.168.74.203,47294,TCP,1504,1.47 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:45,3.164.195.97,192.168.74.203,57570,TCP,359,359.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:45,3.164.195.97,192.168.74.203,57570,TCP,245,245.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:45,3.164.195.109,192.168.74.203,47294,TCP,1763,1.72 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:45,3.164.195.109,192.168.74.203,47294,TCP,4096,4.00 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:45,3.164.195.97,192.168.74.203,57570,TCP,1763,1.72 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:45,3.164.195.97,192.168.74.203,57570,TCP,4096,4.00 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:45,3.175.179.10,192.168.74.203,40608,TCP,1726,1.69 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:45,3.175.179.10,192.168.74.203,40608,TCP,2922,2.85 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:45,3.175.179.10,192.168.74.203,40608,TCP,1494,1.46 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:45,3.164.195.69,192.168.74.203,50674,TCP,545,545.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:44,3.164.195.69,192.168.74.203,50674,TCP,1693,1.65 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:29:44,3.164.195.69,192.168.74.203,50674,TCP,4096,4.00 KB,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:27:31,192.168.73.35,192.168.74.203,55041,UDP,253,253.00 B,Local LAN / Gateway Environment,CRITICAL ANOMALY
2026-08-06 14:30:35,192.168.72.138,192.168.74.203,44590,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.72.138,192.168.74.203,58584,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.72.138,192.168.74.203,44590,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.214,192.168.74.203,59934,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.150,192.168.74.203,53914,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.73.12,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.72.138,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.72.138,135,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.72.138,135,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.72.138,192.168.74.203,44590,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.214,192.168.74.203,44502,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.195,192.168.74.203,51440,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.73.12,192.168.74.203,51078,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.73.223,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.74.150,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.72.1,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.72.154,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.74.214,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.74.195,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.72.169,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.72.138,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.203,192.168.74.211,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.200,192.168.74.203,0,IpNextHeaderProtocol(1),120,120.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.124,192.168.74.203,0,IpNextHeaderProtocol(1),120,120.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.230,192.168.74.203,0,IpNextHeaderProtocol(1),120,120.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:35,192.168.74.173,192.168.74.203,0,IpNextHeaderProtocol(1),120,120.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.200,137,UDP,92,92.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.200,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.230,137,UDP,92,92.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.124,137,UDP,92,92.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.124,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.230,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.73.12,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.16,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.173,137,UDP,92,92.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.73.12,192.168.74.203,38706,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.16,192.168.74.203,35456,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.173,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.200,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.124,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.173,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.230,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.73.12,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.16,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.173,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.173,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.73.12,192.168.74.203,54760,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.200,192.168.74.203,54732,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.16,192.168.74.203,50518,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.173,192.168.74.203,47612,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.124,192.168.74.203,51104,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.173,192.168.74.203,47612,TCP,82,82.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.230,192.168.74.203,58498,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.173,192.168.74.203,33544,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.173,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.73.12,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.16,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.200,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.124,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.230,62078,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.73.12,192.168.74.203,42006,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.200,192.168.74.203,50836,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.124,192.168.74.203,36664,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.230,192.168.74.203,54436,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.16,192.168.74.203,45190,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.173,192.168.74.203,56136,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.200,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.173,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.16,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.230,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.124,5555,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.16,192.168.74.203,59352,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.173,192.168.74.203,57098,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.124,192.168.74.203,44798,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.200,192.168.74.203,36954,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.230,192.168.74.203,33462,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.173,192.168.74.203,47612,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.73.12,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.173,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.1,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.1,22,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.72.1,192.168.74.203,50536,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.72.1,192.168.74.203,50536,TCP,87,87.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.73.12,192.168.74.203,41502,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.173,192.168.74.203,33702,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.200,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.124,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.230,445,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.124,192.168.74.203,48924,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.200,192.168.74.203,52514,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.230,192.168.74.203,40116,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.173,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.173,22,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.173,22,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.72.1,192.168.74.203,50536,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.173,192.168.74.203,47612,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.73.223,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.150,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.16,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.1,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.154,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.200,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.1,22,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.73.12,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.230,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.124,135,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.1,22,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.230,192.168.74.203,52746,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.200,192.168.74.203,54896,TCP,54,54.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.72.1,192.168.74.203,50536,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.124,192.168.74.203,38040,TCP,60,60.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.173,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.73.12,192.168.74.203,0,IpNextHeaderProtocol(1),164,164.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.214,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.1,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.200,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.230,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.195,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.169,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.138,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.124,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.211,22,TCP,74,74.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.214,192.168.74.203,0,IpNextHeaderProtocol(1),164,164.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.124,192.168.74.203,0,IpNextHeaderProtocol(1),164,164.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.173,192.168.74.203,0,IpNextHeaderProtocol(1),164,164.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.150,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.16,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.73.223,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.154,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.73.12,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.173,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.195,192.168.74.203,0,IpNextHeaderProtocol(1),164,164.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.200,192.168.74.203,0,IpNextHeaderProtocol(1),164,164.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.230,192.168.74.203,0,IpNextHeaderProtocol(1),164,164.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.214,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.1,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.200,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.230,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.195,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.169,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.72.138,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.124,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:34,192.168.74.203,192.168.74.211,1900,UDP,136,136.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:32,192.168.74.230,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:32,192.168.74.214,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:32,192.168.74.203,192.168.74.230,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:32,192.168.74.203,192.168.74.214,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:32,192.168.74.203,192.168.74.211,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:31,192.168.74.200,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:31,192.168.74.195,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:31,192.168.74.203,192.168.74.200,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:31,192.168.74.203,192.168.74.195,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:31,192.168.74.173,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:31,192.168.74.203,192.168.74.173,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:30,192.168.72.249,255.255.255.255,14,UDP,64,64.00 B,Local LAN / Private Subnet,CLEAN
2026-08-06 14:30:30,192.168.74.150,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:30,192.168.74.203,192.168.74.150,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:30,192.168.74.124,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:30,192.168.74.203,192.168.74.124,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:29,51.195.5.156,192.168.74.203,48644,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:28,192.168.74.203,51.195.5.156,443,TCP,66,66.00 B,External Host (Unknown),CLEAN
2026-08-06 14:30:27,192.168.74.203,51.195.5.156,443,TCP,66,66.00 B,External Host (Unknown),CLEAN
2026-08-06 14:30:27,51.195.5.156,192.168.74.203,48644,TCP,66,66.00 B,Local LAN / Gateway Environment,CLEAN
2026-08-06 14:30:27,192.168.74.16,192.168.74.203,0,IpNextHeaderProtocol(1),98,98.00 B,Local LAN / Gateway Environment,CLEAN
